cliente_id,pedidos_mes,ticket_mclp,recencia_dias,margen_pct,devoluciones_pct,variabilidad_pedidos,canal,contrato,region
CL0599,26.5689,0.5082,31.7496,33.1236,7.6066,0.1023,Mixto,0,Sur
CL0600,20.5491,3.1548,39.6542,33.3546,11.9248,0.2322,Mixto,1,Centro
CL0601,6.6135,0.1950,50.5706,16.0484,7.2848,0.2528,Digital,1,Centro
CL0602,34.9713,1.2132,14.7286,12.5743,5.3401,0.3688,Digital,0,Sur
CL0603,21.1486,1.7507,1.0000,30.3300,5.8911,0.5419,Ejecutivo,0,Centro
CL0604,15.9672,1.9537,14.3481,NA,2.8637,0.2833,Digital,0,Centro
CL0605,13.1477,0.5213,28.2899,27.3124,9.0950,0.5078,Ejecutivo,1,Centro
CL0606,5.6787,0.3744,33.7381,9.6214,1.2658,0.5676,Mixto,1,Centro
CL0607,26.3270,2.0532,7.4746,35.8852,10.8224,0.1808,Mixto,1,Sur
CL0608,18.4147,1.0231,1.0000,24.7784,3.7296,0.4748,Mixto,0,Centro
CL0609,17.6699,2.9782,11.7992,12.0457,3.0980,0.4653,Mixto,1,Norte
CL0610,11.7034,0.7038,8.8473,31.4749,5.8957,0.4207,Mixto,1,Norte
CL0611,2.3159,0.2840,37.1943,17.3670,2.0941,0.3474,Mixto,1,Sur
CL0612,8.6386,0.9226,35.8354,19.7952,8.6995,0.2760,Mixto,0,Sur
CL0613,21.9012,1.3708,16.8180,11.7576,6.7931,0.3061,Digital,1,Sur
CL0614,25.9098,4.6834,38.4905,NA,9.4231,0.1410,Ejecutivo,1,Centro
CL0615,1.0000,0.1646,36.5545,23.4035,3.0282,0.3506,Digital,0,Centro
CL0616,8.0800,0.3511,31.7936,28.4155,1.3601,0.1496,Digital,0,Sur
CL0617,14.8218,1.8942,8.7071,18.7554,2.6155,0.3299,Digital,1,Centro
CL0618,17.1102,1.3007,23.1177,8.6522,6.2725,0.2057,Mixto,1,Sur
CL0619,14.8802,1.1464,3.8475,29.0911,6.5110,0.2642,Digital,1,Sur
CL0620,3.7327,1.8293,46.3070,27.2633,6.2793,0.3113,Mixto,1,Sur
CL0621,4.5891,0.0539,19.0768,NA,1.0477,0.2896,Mixto,0,Norte
CL0622,30.7203,1.5780,11.4123,22.0878,1.9268,0.1251,Ejecutivo,0,Sur
CL0623,20.0972,2.1311,33.4098,32.4059,9.5246,0.3195,Digital,1,Centro
CL0624,15.2874,0.9975,30.1096,29.5168,7.0549,0.4201,Digital,0,Norte
CL0625,9.3833,0.6348,14.5549,19.7584,4.0692,0.1251,Mixto,1,Centro
CL0626,14.7827,0.4728,16.3920,28.0543,3.0211,0.4566,Ejecutivo,0,Sur
CL0627,11.7079,0.4954,20.4093,25.2609,6.4282,0.2728,Mixto,1,Centro
CL0628,3.5233,0.1650,36.6838,NA,3.4430,0.0788,Digital,0,Sur
CL0629,16.8219,0.7727,2.8390,20.2131,5.2496,0.2527,Digital,0,Centro
CL0630,1.0000,0.2861,18.7066,15.0940,1.6858,0.3152,Digital,0,Norte
CL0631,15.4290,0.4290,16.6134,28.5702,5.9021,0.1087,Mixto,0,Sur
CL0632,13.4903,0.5661,5.6380,24.7205,7.8163,0.0675,Mixto,1,Sur
CL0633,11.8231,0.5866,1.0000,26.5833,5.5375,0.0300,Mixto,0,Sur
CL0634,26.9715,0.2883,1.0000,21.0130,5.0452,0.1267,Digital,0,Norte
CL0635,4.5099,0.2329,47.7219,14.7360,1.6732,0.6880,Mixto,0,Centro
CL0636,7.9175,1.0397,15.1329,26.3108,7.7871,0.3937,Digital,0,Norte
CL0637,31.4385,7.7079,7.7838,21.0742,1.0922,0.5799,Ejecutivo,1,Centro
CL0638,19.5195,0.8912,1.0000,27.6439,7.3652,0.2172,Mixto,0,Centro
CL0639,16.8714,0.7269,30.9426,15.8830,4.6420,0.5235,Mixto,0,Centro
CL0640,10.8984,1.0515,15.6082,30.7056,5.0524,0.4108,Digital,1,Sur
CL0641,1.3454,0.7165,1.0000,19.0193,5.1055,0.5880,Ejecutivo,0,Norte
CL0642,11.4174,0.7017,19.4293,34.1875,6.9859,0.0811,Ejecutivo,1,Norte
CL0643,8.1092,3.5210,1.0000,31.0168,10.9127,0.2491,Digital,1,Norte
CL0644,5.0005,0.1269,17.8504,13.1024,3.5488,0.4429,Mixto,1,Sur
CL0645,5.9487,0.1413,37.0451,21.4465,2.5872,0.3734,Digital,0,Sur
CL0646,4.3629,0.2548,41.5757,14.7615,4.8001,0.4275,Mixto,1,Sur
CL0647,4.2710,0.3019,22.5017,23.3472,3.7025,0.4881,Ejecutivo,0,Sur
CL0648,5.5583,1.0584,27.4952,33.5753,5.8747,0.5435,Ejecutivo,0,Sur
CL0649,12.1270,2.6230,39.8950,30.5541,7.8795,0.2551,Digital,0,Centro
CL0650,28.7395,2.0939,28.6873,34.4302,10.8750,0.5674,Ejecutivo,0,Centro
CL0651,25.6746,1.7867,33.2361,14.5534,9.4896,0.2590,Ejecutivo,1,Centro
CL0652,29.1670,3.5012,30.8290,36.7975,8.7924,0.3033,Mixto,1,Centro
CL0653,13.7722,2.8870,45.3915,40.0455,6.5125,0.2436,Mixto,1,Sur
CL0654,8.4349,0.1557,47.0634,20.6191,2.5667,0.2239,Digital,0,Sur
CL0655,17.7681,0.4555,16.4622,20.5790,4.7787,0.4907,Ejecutivo,0,Norte
CL0656,26.1649,2.0219,28.6329,24.5435,7.1481,0.1838,Mixto,0,Centro
CL0657,23.2271,0.6298,2.1376,41.7469,7.3032,0.1095,Ejecutivo,1,Norte
CL0658,41.4359,3.9645,1.0000,29.5934,8.7186,0.3277,Ejecutivo,1,Sur
CL0659,1.6631,0.2564,35.7432,19.1248,4.1549,0.1227,Ejecutivo,1,Centro
CL0660,12.8731,0.7709,2.3071,29.2792,6.4547,0.2841,Ejecutivo,1,Sur
CL0721,13.9817,1.1521,11.9870,27.6941,6.6899,0.3461,Mixto,1,Norte
CL0722,12.3388,1.0688,12.9597,23.3160,5.9607,0.3020,Ejecutivo,1,Sur
CL0723,1.2003,0.1443,44.8416,28.0500,4.8942,0.4116,Digital,1,Centro
CL0724,5.7238,0.3358,39.1276,3.0512,0.5481,0.1085,Mixto,0,Norte
CL0725,9.6388,0.2269,32.2764,27.7575,4.5666,0.5001,Digital,0,Sur
CL0726,6.6108,0.1958,23.1569,15.8845,2.3533,0.1940,Digital,0,Sur
CL0727,11.4105,1.3091,17.2644,28.2687,8.6099,0.3041,Ejecutivo,1,Norte
CL0728,7.6007,0.1721,34.1817,17.7312,1.2606,0.0920,Mixto,1,Centro
CL0729,25.8184,1.4880,7.0472,18.7571,4.0190,0.6265,Digital,0,Norte
CL0730,7.2968,1.0164,6.4708,27.3947,8.2472,0.4214,Mixto,0,Centro
CL0731,21.8267,2.6846,7.5904,14.1674,2.5315,0.0375,Ejecutivo,0,Centro
CL0732,11.2245,2.2874,28.1593,27.5604,3.2282,0.4607,Digital,1,Sur
CL0733,6.5745,0.1767,44.9307,11.4073,6.6217,0.4292,Mixto,1,Centro
CL0734,33.2914,5.8998,27.6611,23.7012,3.1642,0.5370,Digital,1,Norte
CL0735,2.1879,0.9516,35.9262,NA,5.4338,0.1884,Digital,1,Norte
CL0736,1.3732,4.3681,25.0631,42.2628,12.1055,0.0807,Ejecutivo,1,Centro
CL0737,10.7618,0.1959,37.4329,8.5845,2.4468,0.3637,Mixto,0,Norte
CL0738,9.5648,0.5220,17.3039,26.6775,6.7323,0.4456,Mixto,1,Centro
CL0739,6.3381,0.3071,44.1302,12.6028,2.7123,0.1510,Ejecutivo,1,Norte
CL0740,9.8303,0.2861,52.4100,27.3967,4.9683,0.4456,Ejecutivo,0,Sur
CL0741,1.2602,0.2300,36.8837,28.4373,2.0893,0.4046,Digital,0,Norte
CL0742,23.4805,2.5922,12.5734,22.8369,3.8361,0.2067,Ejecutivo,0,Norte
CL0743,13.2707,1.1130,21.1116,23.4758,11.8652,0.3560,Mixto,0,Centro
CL0744,17.5705,1.1456,8.1762,29.6087,7.2317,0.3289,Digital,1,Sur
CL0745,28.3936,2.1593,14.5763,20.2287,4.0970,0.3217,Mixto,0,Sur
CL0746,22.7210,2.8809,15.1379,30.2655,11.6331,0.3748,Ejecutivo,1,Sur
CL0747,18.0886,1.3424,4.0268,19.2979,5.3055,0.5329,Digital,0,Norte
CL0748,4.9421,2.8359,56.0829,37.6882,8.8443,0.2394,Digital,0,Centro
CL0749,10.4843,0.7082,1.0000,30.7705,8.3936,0.3617,Ejecutivo,1,Sur
CL0750,6.5792,0.9384,19.4989,17.8303,5.5579,0.2680,Digital,1,Centro
CL0751,16.5087,0.5865,16.2278,11.3468,4.0433,0.3075,Ejecutivo,1,Sur
CL0752,12.1959,3.2577,30.1278,38.6196,8.8670,0.1264,Mixto,1,Centro
CL0753,2.9257,0.2835,42.6287,16.2286,3.2474,0.2644,Digital,0,Centro
CL0754,26.6150,1.3610,1.7464,6.5408,2.8663,0.4073,Ejecutivo,0,Norte
CL0755,14.3172,0.7486,18.8492,24.9719,5.3671,0.3543,Digital,0,Sur
CL0756,16.0758,4.2455,31.2275,31.6076,14.6133,0.2694,Ejecutivo,0,Centro
CL0757,5.9242,0.2779,5.7328,11.6096,0.0425,0.4002,Mixto,1,Norte
CL0758,16.8944,1.8852,1.0000,15.0708,2.8618,0.1639,Digital,0,Sur
CL0759,3.6583,0.0753,40.3453,3.0000,0.4329,0.4104,Mixto,0,Norte
CL0760,15.5904,0.8186,16.5637,21.5504,4.1540,0.0622,Mixto,0,Sur
CL0761,27.4730,1.1031,1.0000,25.2345,2.9222,0.2666,Ejecutivo,1,Norte
CL0762,11.8093,0.3364,18.5862,21.8264,8.6346,0.4268,Digital,1,Sur
CL0763,17.4574,0.5954,39.5432,19.6174,6.1829,0.2359,Ejecutivo,1,Centro
CL0764,7.6304,0.2803,42.8304,NA,1.3054,0.3629,Digital,0,Sur
CL0765,4.1865,0.3460,41.3044,20.0257,3.7282,0.2292,Mixto,1,Centro
CL0766,24.1005,1.9194,1.0000,25.3340,1.0879,0.0761,Ejecutivo,0,Sur
CL0767,10.8272,2.3317,16.9151,41.0419,9.9054,0.2323,Digital,0,Centro
CL0768,6.1352,0.0774,33.9744,16.3464,4.6326,0.4230,Ejecutivo,1,Sur
CL0769,7.2589,0.2599,18.3713,16.8815,2.0499,0.2109,Digital,1,Norte
CL0770,25.9995,1.7651,2.4506,19.1414,3.7787,0.3949,Ejecutivo,0,Norte
CL0771,31.0864,2.6789,40.7845,35.2174,8.1451,0.0300,Mixto,0,Centro
CL0772,3.7381,0.2726,13.9865,23.2201,1.3030,0.4334,Digital,1,Norte
CL0773,6.9129,1.4367,23.5474,16.8910,5.4217,0.0392,Mixto,1,Sur
CL0774,8.8399,1.1378,8.3754,25.6998,3.7338,0.5494,Ejecutivo,1,Sur
CL0775,19.5311,3.9700,10.2403,25.0214,7.3162,0.2206,Ejecutivo,1,Norte
CL0776,1.4496,0.2153,38.3307,20.2539,0.0000,0.3136,Ejecutivo,1,Centro
CL0777,24.9740,1.7062,5.0760,22.0979,3.7508,0.1642,Ejecutivo,1,Norte
CL0778,10.4479,0.1670,12.6051,14.8250,1.4407,0.1732,Digital,0,Sur
CL0779,7.3516,0.5569,17.7200,20.6294,3.6976,0.4669,Ejecutivo,0,Sur
CL0780,1.0761,0.0731,22.2215,12.2407,0.9325,0.1317,Digital,1,Norte
