registro_id,fecha,centro,turno,pedidos,unidades,lineas,distancia_m,ocupacion_pct,operarios,urgentes_pct,promocion,carga_proxy_1,carga_proxy_2,horas_persona,costo_cierre_clp,ruido_1,ruido_2,ruido_3,ruido_4,rol_particion
R0294,2026-02-06,C6,Tarde,148,383,179,973.0346,82.8015,15,4.3125,0,150.4283,150.2655,11.6146,88356.6165,0.0685,-1.3471,-0.2886,-0.8814,entrenamiento
R0295,2026-02-06,C7,Manana,140,369,127,655.4593,82.0187,15,13.5359,0,140.7756,137.0100,10.1829,76113.4535,-1.4195,0.4606,0.1483,0.7945,entrenamiento
R0296,2026-02-06,C8,Tarde,152,291,197,706.4938,NA,8,7.9744,0,153.6060,155.8533,12.9866,97900.7859,-2.0822,-0.4499,0.3501,-0.2679,entrenamiento
R0297,2026-02-07,C1,Manana,142,326,178,1377.0891,68.8594,17,23.6743,1,141.7409,136.5552,6.7754,52524.8163,1.1467,-0.8088,-1.4768,-0.8663,entrenamiento
R0298,2026-02-07,C2,Tarde,130,199,144,NA,58.7328,15,24.4362,0,135.3478,127.5721,4.6498,37484.5211,0.5948,-0.5308,-0.1945,0.5734,entrenamiento
R0299,2026-02-07,C3,Manana,177,302,216,1952.9043,79.9615,15,1.7746,0,175.4574,178.4512,12.8429,97187.1058,-1.4907,0.2753,-0.7560,-1.5923,entrenamiento
R0300,2026-02-07,C4,Manana,142,324,182,1957.9757,86.1762,17,22.2014,0,143.9986,141.0865,11.6405,87785.3648,1.1545,0.5035,-0.8540,-1.0230,entrenamiento
R0301,2026-02-07,C5,Manana,133,218,121,1012.4004,91.0833,13,8.8070,1,135.0473,136.2772,14.7198,107138.0926,-0.8477,1.2649,-0.0802,-0.3315,entrenamiento
R0302,2026-02-07,C6,Tarde,144,474,130,1881.6466,87.2064,7,22.8670,1,142.7419,141.2192,19.6516,147107.4253,-1.3794,-0.2025,-0.7941,0.0104,entrenamiento
R0303,2026-02-07,C7,Manana,175,564,237,1994.3940,71.5684,12,21.0249,1,177.1190,175.7560,10.7560,80214.8642,1.2383,-0.3232,-0.6223,-0.3117,entrenamiento
R0304,2026-02-07,C8,Manana,140,290,172,NA,47.3263,7,27.3392,1,141.4327,137.3207,8.1456,58908.2367,-1.2454,-1.8351,1.1059,0.9604,entrenamiento
R0305,2026-02-08,C1,Tarde,145,408,201,850.8404,60.3286,14,22.9988,0,145.2177,157.8651,6.3034,46778.6792,0.4914,1.7087,0.8489,-0.5158,entrenamiento
R0306,2026-02-08,C2,Tarde,155,297,174,916.0587,72.2420,11,17.3926,1,153.7647,159.5115,8.5987,67072.7802,-0.6817,-0.8172,-2.3398,0.3503,entrenamiento
R0307,2026-02-08,C3,Manana,129,420,134,2108.7406,43.4734,10,14.2378,0,127.5567,128.3362,10.4975,78222.8960,0.6323,-0.2364,1.3222,0.1493,entrenamiento
R0308,2026-02-08,C4,Manana,188,434,209,1074.7456,80.8797,13,6.6234,1,182.3567,187.5442,12.9568,97524.5503,-1.4450,1.4472,0.0886,0.7828,entrenamiento
R0309,2026-02-08,C5,Tarde,151,239,167,424.8657,78.5392,17,27.6825,1,148.6700,148.4215,8.1786,61932.4904,0.8794,-0.0181,1.4542,0.9059,entrenamiento
R0310,2026-02-08,C6,Manana,154,481,175,1194.1989,69.7210,8,3.4604,0,154.0189,148.8359,11.0370,83330.6763,0.7262,0.0120,0.6670,1.3979,entrenamiento
R0311,2026-02-08,C7,Tarde,135,317,141,865.0122,NA,9,19.1227,0,134.5646,142.2905,10.1636,78323.3888,0.8857,-0.0296,-1.2009,-1.9093,entrenamiento
R0312,2026-02-08,C8,Manana,113,303,106,1622.9656,90.5528,16,25.4432,1,114.4359,107.0902,10.0644,76218.9940,-1.2031,0.4235,1.7133,-0.4330,entrenamiento
R0313,2026-02-09,C1,Manana,159,462,189,NA,50.8172,14,26.3045,0,159.5225,159.7042,7.7015,57475.2224,0.9755,1.3901,0.3884,1.0125,entrenamiento
R0314,2026-02-09,C2,Manana,161,347,191,569.8400,88.9922,11,20.1754,0,162.4677,160.2837,12.8649,96710.3862,-0.1514,0.2791,0.2155,0.7191,entrenamiento
R0315,2026-02-09,C3,Tarde,130,231,166,1186.8936,57.1906,11,7.7981,0,135.3366,126.0931,4.9034,37024.7070,0.3204,0.4412,-1.0930,-0.0791,entrenamiento
R0316,2026-02-09,C4,Manana,152,408,144,2029.6957,62.3033,14,23.9457,0,153.7344,157.1707,7.8850,57241.8935,-0.7293,0.1374,-1.6892,1.9073,entrenamiento
R0317,2026-02-09,C5,Tarde,140,270,190,1810.9940,38.2163,8,21.3756,0,140.4738,138.2308,10.9062,80184.1277,1.4665,0.4759,0.5864,-0.6005,entrenamiento
R0318,2026-02-09,C6,Manana,154,325,162,965.7144,54.0215,15,4.5623,0,156.4290,151.6452,4.6150,34574.1027,0.1265,-0.0031,-0.1096,-1.0619,entrenamiento
R0319,2026-02-09,C7,Tarde,147,423,186,1987.3520,81.9598,17,22.7704,0,143.3768,155.9115,13.3440,98539.1345,-2.7944,-0.7887,0.2842,-0.2329,entrenamiento
R0320,2026-02-09,C8,Manana,152,489,207,732.5853,84.0732,16,21.8815,1,154.2498,146.8750,10.3617,75918.6251,-1.4552,-0.0423,0.2161,-1.5137,entrenamiento
R0321,2026-02-10,C1,Tarde,172,346,181,1750.6323,68.8572,12,29.4849,1,168.3923,172.9485,10.8578,81544.2711,-0.8780,0.7161,1.5751,-0.1075,entrenamiento
R0322,2026-02-10,C2,Manana,139,338,160,982.2016,49.4547,7,5.4864,0,143.0758,142.3453,6.8068,50379.5865,-0.2023,0.7147,0.7985,-0.5814,entrenamiento
R0323,2026-02-10,C3,Manana,147,466,197,1919.9225,57.2685,16,29.7551,0,146.1132,151.3213,8.0911,61673.7636,-0.7844,-1.9810,0.9919,-1.3825,entrenamiento
R0324,2026-02-10,C4,Tarde,172,286,239,2152.3435,84.6461,15,17.6787,1,173.6679,172.6151,13.6917,101297.5941,-1.3594,0.8880,-1.7883,-1.6219,entrenamiento
R0325,2026-02-10,C5,Manana,150,335,144,1256.2207,79.5505,9,16.5876,0,152.5347,144.4407,11.1337,83879.8431,-1.0578,-0.1355,0.7630,-2.1053,entrenamiento
R0326,2026-02-10,C6,Tarde,165,550,154,1977.7509,57.1799,17,0.1553,0,160.3074,156.9396,12.9032,96024.5939,1.4782,0.4568,-0.7242,0.5157,entrenamiento
R0327,2026-02-10,C7,Tarde,124,326,144,1472.5851,90.0995,17,26.9676,1,120.0798,127.7783,14.6192,111533.4856,-0.0024,-0.7979,0.4636,0.2170,entrenamiento
R0328,2026-02-10,C8,Manana,158,539,183,1474.0937,55.3622,11,26.3231,1,153.0956,163.2736,10.5128,78088.1954,0.1491,-0.2011,0.8470,-0.9481,entrenamiento
R0329,2026-02-11,C1,Manana,162,478,188,1045.0868,74.7145,9,27.6268,1,160.4822,166.3489,10.1866,75332.0849,-0.3852,-0.0468,1.6985,1.3535,entrenamiento
R0330,2026-02-11,C2,Tarde,148,317,194,2006.3464,51.3991,10,28.0760,1,148.7139,150.4158,7.0496,51484.0607,-0.5444,-0.7748,0.7317,0.4143,entrenamiento
R0331,2026-02-11,C3,Manana,157,387,218,684.7940,37.6804,15,2.0245,1,154.2267,157.3944,10.3177,77502.5958,0.5078,-0.2809,1.2086,-1.2054,entrenamiento
R0332,2026-02-11,C4,Manana,160,529,157,1322.0285,NA,13,29.5842,0,161.6187,162.4110,10.9749,83514.9365,-2.5310,0.7488,-0.1563,1.2045,entrenamiento
R0333,2026-02-11,C5,Manana,163,430,222,1807.3423,43.2058,7,17.7205,0,164.4193,157.5133,12.3734,92475.5969,0.7887,-0.5184,1.0594,-0.2856,entrenamiento
R0334,2026-02-11,C6,Manana,131,352,166,1020.5393,38.3076,13,10.5192,1,127.7787,141.8982,7.0270,52100.9170,-0.0958,0.2178,1.6541,1.1633,entrenamiento
R0335,2026-02-11,C7,Tarde,155,506,182,1855.2007,77.0624,7,5.9617,0,157.7813,157.9555,15.3304,114728.6297,1.7627,0.0146,-0.9969,-0.6962,entrenamiento
R0336,2026-02-11,C8,Tarde,148,397,201,2039.8990,91.1665,8,4.9657,0,148.8970,160.3428,19.4996,143313.7944,0.0355,-1.1722,0.8855,1.2453,entrenamiento
R0337,2026-02-12,C1,Tarde,137,418,129,2197.2044,85.9854,11,14.3167,1,140.1473,135.6693,14.9225,112373.0070,1.0619,0.0453,1.0036,-0.5104,entrenamiento
R0338,2026-02-12,C2,Manana,159,392,164,835.1930,56.7423,15,1.6308,0,156.4829,157.8478,4.4017,34036.6891,0.2287,-1.2498,0.6883,-1.1682,entrenamiento
R0339,2026-02-12,C3,Manana,153,266,187,730.7747,77.1607,13,23.0513,1,152.8647,159.7836,10.1067,77301.0228,-0.2935,-0.7153,0.3904,1.0176,entrenamiento
R0340,2026-02-12,C4,Tarde,162,512,164,2151.8947,71.5244,13,22.4579,1,158.0504,161.2533,12.0071,88371.3668,0.6414,0.0684,0.5210,-0.4319,entrenamiento
R0341,2026-02-12,C5,Tarde,158,502,202,412.5294,40.7482,13,0.4350,1,156.7855,159.1077,13.1926,98105.5291,-0.8904,0.9228,1.2517,0.9385,entrenamiento
R0342,2026-02-12,C6,Manana,144,227,164,1563.4443,57.5638,9,28.7120,0,145.3152,143.5562,4.7311,34999.9329,-0.3659,1.4254,-0.4702,-0.4443,entrenamiento
R0343,2026-02-12,C7,Tarde,155,301,166,650.9584,40.0342,13,16.9915,1,156.5972,151.8506,10.0839,76181.1079,-0.3409,-0.4211,1.5648,-0.2983,entrenamiento
R0344,2026-02-12,C8,Tarde,159,472,185,2075.4924,66.2694,16,22.3066,1,161.0728,165.7982,10.1123,75966.0011,0.2474,-0.3339,0.0043,0.4299,entrenamiento
R0345,2026-02-13,C1,Manana,161,499,157,856.4568,57.6413,14,20.7474,1,162.4641,166.5345,8.3640,64358.6141,0.6192,0.5160,-0.9820,-0.2235,entrenamiento
R0346,2026-02-13,C2,Manana,159,414,215,478.6354,84.6409,16,9.5218,0,160.7785,160.5972,11.9983,89820.2002,-1.3117,-0.3392,0.0292,0.1401,entrenamiento
R0347,2026-02-13,C3,Tarde,135,396,163,2055.9226,36.8628,17,2.5617,0,133.9721,134.3950,12.5709,95783.9211,1.2627,-0.4521,-0.6568,1.0043,entrenamiento
R0348,2026-02-13,C4,Tarde,149,436,203,1490.1087,59.8860,12,10.0636,1,152.8404,142.0466,6.4761,46490.0324,1.4051,0.3325,-1.0015,1.0348,entrenamiento
R0349,2026-02-13,C5,Manana,143,469,189,926.4366,88.1693,7,21.5396,1,145.7762,140.3015,17.3314,128901.8236,-0.4614,0.9309,0.1675,2.0023,entrenamiento
R0350,2026-02-13,C6,Manana,152,510,151,1974.5035,43.0356,12,12.3532,1,151.9643,146.0889,7.9164,58204.4568,0.1662,-0.1312,0.6176,0.5148,entrenamiento
R0351,2026-02-13,C7,Manana,134,310,168,535.1563,58.4739,9,19.9928,1,136.6566,128.9089,6.9904,52887.6196,0.6531,1.0883,0.7637,0.7404,entrenamiento
R0352,2026-02-13,C8,Manana,167,268,170,1794.5739,43.1767,7,26.4564,0,167.3958,164.8272,15.4610,116895.3335,0.4283,-0.1365,-2.7052,-0.7451,entrenamiento
R0353,2026-02-14,C1,Tarde,147,331,134,1739.9675,39.5715,9,2.4942,0,145.5297,150.0106,15.6695,119188.6842,0.1054,0.4693,-0.7550,-1.8223,entrenamiento
R0354,2026-02-14,C2,Tarde,145,455,189,1500.7206,40.9044,16,26.4725,0,142.8345,137.5244,12.3110,93566.2946,1.7385,0.5659,2.3473,0.8986,entrenamiento
R0355,2026-02-14,C3,Manana,158,403,188,2074.8826,37.8346,14,29.1095,0,151.7634,153.5975,10.1692,78670.1741,-0.6519,-1.9882,0.8715,1.0476,entrenamiento
R0356,2026-02-14,C4,Manana,170,259,177,537.9772,64.4398,10,20.6508,1,172.9303,167.4987,7.5906,55221.7009,1.0909,0.3320,1.5512,-1.1742,entrenamiento
R0357,2026-02-14,C5,Tarde,158,506,211,1931.7662,49.5492,7,21.0596,1,155.6973,154.2454,15.4662,116732.5128,-0.8214,0.5871,0.4251,0.7117,entrenamiento
R0358,2026-02-14,C6,Manana,144,386,193,1778.7659,35.6486,8,23.6099,1,143.1647,141.9544,14.6856,110760.0800,-0.9216,0.5260,0.1617,-0.2370,entrenamiento
R0359,2026-02-14,C7,Tarde,156,314,180,2074.9417,48.2987,12,18.7855,1,151.1978,161.3123,8.6838,64935.7216,1.4905,-1.1543,0.2847,-0.5066,entrenamiento
R0360,2026-02-14,C8,Manana,161,499,225,2100.6929,48.7309,16,23.9696,1,160.9472,158.6676,9.0837,67500.2314,-0.0871,-0.2534,-0.7452,1.5466,entrenamiento
R0361,2026-02-15,C1,Manana,159,430,221,NA,59.8386,8,16.3673,0,156.8699,151.7289,8.7607,64915.3031,-2.0090,0.6619,-0.5976,-0.2537,entrenamiento
R0362,2026-02-15,C2,Tarde,149,365,153,1970.0444,74.2159,8,9.1384,1,148.7871,149.8299,10.6592,76909.9176,-0.6488,-1.1791,0.8725,1.2459,entrenamiento
R0363,2026-02-15,C3,Manana,147,243,156,1415.0628,56.1471,16,1.7546,0,141.0979,149.7058,3.7639,26592.9122,0.4876,0.8035,0.1043,-0.5288,entrenamiento
R0364,2026-02-15,C4,Manana,147,263,198,493.6395,42.1205,7,12.8576,1,144.5584,147.3135,12.7573,95717.4855,-1.4947,1.3625,-0.6127,0.9898,entrenamiento
R0365,2026-02-15,C5,Manana,144,481,145,2179.2710,65.1265,17,22.2731,0,139.7682,153.4071,7.1914,56216.0836,-0.8471,0.7606,0.3974,-0.3722,entrenamiento
R0366,2026-02-15,C6,Tarde,165,425,159,1062.7393,36.1496,12,11.8033,1,160.0650,160.8591,13.0290,93000.7687,-0.0075,-1.1806,-0.0283,0.4639,entrenamiento
R0367,2026-02-15,C7,Manana,156,367,176,449.8338,72.3406,16,26.0667,1,157.1055,159.1892,10.1881,73231.8833,0.8645,0.1964,-0.8873,-1.4437,entrenamiento
R0368,2026-02-15,C8,Tarde,171,482,164,665.9869,85.1128,13,24.1457,1,174.2459,175.4880,16.4844,124401.1539,0.1674,-0.8292,0.5574,-0.6195,entrenamiento
R0369,2026-02-16,C1,Manana,164,347,157,2056.1143,72.5929,16,19.0807,0,165.0283,165.8787,10.5022,82086.6515,-0.4228,-2.1404,-0.9844,0.3790,entrenamiento
R0370,2026-02-16,C2,Manana,145,353,187,1069.3299,36.7259,9,1.4822,0,146.5009,145.5131,11.8021,87003.3255,0.1014,0.7951,-0.2172,0.3824,entrenamiento
R0371,2026-02-16,C3,Manana,173,270,237,1540.1724,77.7542,7,26.2253,1,173.9868,175.0911,12.4129,91508.2301,-1.4590,-0.3446,-1.0266,-0.5998,entrenamiento
R0372,2026-02-16,C4,Manana,129,299,145,1808.5860,49.2000,7,20.9949,1,126.8236,133.9652,8.0262,59873.1587,2.4151,-0.8853,0.9768,-0.3341,entrenamiento
R0373,2026-02-16,C5,Tarde,149,453,199,1393.6145,46.8048,15,25.7855,1,150.2316,147.6894,10.5501,79359.3727,1.1334,-0.0349,0.9641,-2.9003,entrenamiento
R0374,2026-02-16,C6,Tarde,150,522,159,412.0253,75.7752,9,18.6504,1,147.8573,149.1323,12.2735,91330.8099,0.0608,1.4935,0.1006,0.6046,entrenamiento
R0375,2026-02-16,C7,Tarde,150,375,204,801.2991,62.2675,11,28.8967,0,153.9721,145.2505,3.8754,27807.1634,1.9913,1.2582,-2.3237,-1.5935,entrenamiento
R0376,2026-02-16,C8,Tarde,131,337,175,498.8216,80.9658,8,17.7076,1,137.4806,132.6757,15.5773,117869.3057,-0.8016,-1.3446,0.7404,0.5683,entrenamiento
R0377,2026-02-17,C1,Manana,134,378,168,1351.9968,64.9640,17,6.0381,1,132.4284,132.4150,2.0983,18081.7541,-0.0835,-1.0242,-0.0078,-0.4692,entrenamiento
R0378,2026-02-17,C2,Tarde,170,337,172,2036.6193,42.7493,12,5.3457,1,168.7214,175.1856,9.7977,73017.5868,0.4658,0.6372,0.7968,-0.6752,entrenamiento
R0379,2026-02-17,C3,Tarde,150,348,179,1622.0006,42.5202,15,9.9094,1,146.6004,146.0175,11.4038,86235.4365,-0.2226,1.2920,-0.5502,-0.0951,entrenamiento
R0380,2026-02-17,C4,Tarde,146,500,199,853.8118,63.1997,16,18.8667,0,143.4582,145.4741,8.7966,64476.6064,0.7063,-0.2452,-1.0855,-0.0300,entrenamiento
R0381,2026-02-17,C5,Tarde,156,441,168,2199.5387,65.2498,17,4.0102,1,162.4378,162.8605,11.6736,87154.0012,-0.5282,-0.1729,-2.9815,-0.6561,entrenamiento
R0382,2026-02-17,C6,Tarde,114,316,155,1778.0066,64.5744,15,1.2429,0,113.4535,113.3640,4.8373,34798.4286,-0.7691,1.1811,2.2947,-0.0520,entrenamiento
R0383,2026-02-17,C7,Tarde,154,412,144,1191.8248,53.3411,11,3.3106,1,150.0451,155.8224,8.1485,58330.5021,-1.0849,0.8009,-1.6645,0.3979,entrenamiento
R0384,2026-02-17,C8,Tarde,137,269,151,569.7321,35.3284,17,11.9055,1,132.1715,130.0240,11.6926,87364.3892,0.9133,-0.3836,1.1368,0.2912,entrenamiento
R0385,2026-02-18,C1,Manana,161,278,196,1514.7153,87.4820,9,10.0094,1,160.1300,158.3630,15.1654,113999.8143,0.3137,-0.6241,1.2501,-1.1132,entrenamiento
R0386,2026-02-18,C2,Manana,138,244,186,624.1595,47.4283,8,23.9366,0,139.0396,124.0244,7.2999,56911.4494,0.6301,-0.1740,-0.3576,-0.2502,entrenamiento
R0387,2026-02-18,C3,Manana,163,284,189,701.6912,37.3385,13,15.0424,1,162.3581,158.9231,7.9373,60495.8208,0.9466,0.7271,-0.0296,0.6048,entrenamiento
R0388,2026-02-18,C4,Manana,133,232,185,1600.7479,69.8772,13,14.6371,1,132.8292,139.5675,4.1241,31650.2171,0.8969,1.1597,1.1459,-0.4768,entrenamiento
R0389,2026-02-18,C5,Tarde,155,369,145,673.8037,90.5986,7,0.3019,0,156.2285,156.6857,22.8928,171331.8868,0.3668,0.9962,-0.9568,-0.8275,entrenamiento
R0390,2026-02-18,C6,Tarde,156,356,156,669.0671,87.7207,8,9.1062,0,153.7980,153.4693,14.4942,109562.8943,-1.4345,2.7973,-0.4804,-0.4200,entrenamiento
R0391,2026-02-18,C7,Tarde,146,351,151,NA,63.2412,13,29.0155,1,143.9194,144.5094,8.3315,61571.6839,-2.2093,0.0380,-0.5141,-0.2263,entrenamiento
R0392,2026-02-18,C8,Manana,159,480,191,836.1023,40.4517,13,2.3649,1,160.2803,150.1357,12.7609,97821.8769,0.1981,-0.0503,0.4109,-0.0127,entrenamiento
R0393,2026-02-19,C1,Tarde,155,407,141,1139.7538,69.6033,13,5.1526,1,151.9852,150.3852,10.9639,81036.5793,-0.8843,0.1602,0.8294,-0.7291,entrenamiento
R0394,2026-02-19,C2,Manana,141,402,139,2030.9871,61.6777,11,25.6899,0,138.0300,134.8362,5.0793,39495.5426,1.2624,0.3958,0.9465,-1.0566,entrenamiento
R0395,2026-02-19,C3,Manana,152,524,154,1587.7799,78.8569,12,9.9162,0,150.8903,155.5826,10.1343,76722.6984,-0.5390,1.8275,-0.4293,-0.7515,entrenamiento
R0396,2026-02-19,C4,Tarde,149,327,175,1075.0940,35.2978,9,18.9012,1,144.0753,155.0175,16.0093,120415.0078,0.2810,-0.4108,-0.1277,0.7758,entrenamiento
R0397,2026-02-19,C5,Tarde,130,207,162,2059.2952,43.1169,15,8.3792,1,128.7305,120.4283,7.6259,58675.9385,-0.6387,-1.7942,-0.8954,-0.2011,entrenamiento
R0398,2026-02-19,C6,Manana,159,376,182,660.7565,68.7060,15,4.2293,1,156.9541,160.3927,7.5461,55936.3261,-1.5457,-0.1316,-0.2421,-0.2238,entrenamiento
R0399,2026-02-19,C7,Tarde,147,364,187,1084.6155,37.5902,8,14.7110,0,148.7947,142.9331,17.2303,127748.2731,-0.5858,-0.1096,1.1471,-1.0693,entrenamiento
R0400,2026-02-19,C8,Tarde,159,480,167,442.7217,71.0495,9,27.0068,1,150.1193,156.3333,10.4405,75870.4103,-0.6230,0.0740,-0.3995,-0.0752,entrenamiento
R0401,2026-02-20,C1,Tarde,167,257,171,810.6255,71.0006,17,14.0298,0,169.8501,159.3196,9.3231,67995.4438,-0.3984,0.4192,-0.3709,-0.7438,entrenamiento
R0402,2026-02-20,C2,Tarde,150,516,139,1492.2615,51.0589,17,27.3814,1,149.3752,148.3935,5.6813,41037.2016,0.4865,-0.1269,0.0529,0.6815,entrenamiento
R0403,2026-02-20,C3,Manana,167,550,153,1019.4004,72.4862,7,3.2590,0,166.2965,170.6984,12.3100,90688.5226,0.8915,-1.2852,1.2981,-0.8155,entrenamiento
R0404,2026-02-20,C4,Manana,174,407,178,1606.3820,69.9086,12,23.9901,1,176.2726,174.5298,8.3107,61693.7164,0.0942,0.0334,0.3029,1.4847,entrenamiento
R0405,2026-02-20,C5,Tarde,149,359,194,1778.5880,76.4271,15,14.7066,1,146.6868,156.6048,10.0358,76387.5218,0.4900,-0.3671,0.4027,-1.1396,entrenamiento
R0406,2026-02-20,C6,Manana,132,357,146,910.0054,52.3253,17,26.2886,0,128.4623,130.9570,3.7917,32523.8235,1.6887,-0.5949,0.8148,-1.3569,entrenamiento
R0407,2026-02-20,C7,Manana,162,502,177,2145.4328,86.2475,11,2.1966,0,163.7521,157.0345,18.1267,136698.4577,-1.5354,2.0891,0.1928,0.0204,entrenamiento
R0408,2026-02-20,C8,Manana,146,302,157,871.4277,50.0009,10,12.9254,0,147.5064,148.7251,5.3835,40345.7613,-1.1610,2.2102,0.7023,-0.2014,entrenamiento
R0409,2026-02-21,C1,Tarde,151,514,181,1350.9786,77.4756,12,2.5001,1,154.8953,154.4709,11.8416,88634.4693,-0.1601,0.1457,-0.1268,0.4730,entrenamiento
R0410,2026-02-21,C2,Tarde,150,512,156,1382.2338,80.3648,9,14.9284,0,149.4914,150.9058,14.0675,104002.3827,0.9762,1.4502,0.2172,-2.5590,entrenamiento
R0411,2026-02-21,C3,Manana,140,344,181,1419.2806,75.8890,10,2.5583,0,136.4499,141.5951,9.0773,68821.5109,-0.1248,0.5040,-0.4823,-0.2163,entrenamiento
R0412,2026-02-21,C4,Tarde,173,371,171,2187.2188,79.3904,13,21.2129,0,167.2892,175.2031,11.7563,88899.5013,0.5652,0.5196,-0.0006,0.3361,entrenamiento
R0413,2026-02-21,C5,Manana,163,434,180,2160.2300,87.2923,13,28.0652,0,160.8890,159.9725,14.8525,111636.5460,-0.6829,1.0849,0.7171,0.2523,entrenamiento
R0414,2026-02-21,C6,Manana,141,223,194,530.9375,69.3048,15,17.2954,0,135.0478,141.4296,4.6093,30573.0003,-0.4118,0.0163,-0.2281,0.0365,entrenamiento
R0415,2026-02-21,C7,Manana,160,304,192,1306.7421,55.2417,12,7.6484,0,157.5786,165.3195,3.0915,24121.3151,0.6270,-0.3677,0.6863,-0.3337,entrenamiento
R0416,2026-02-21,C8,Manana,138,482,139,782.8771,77.5970,15,0.0149,0,142.2634,151.5992,9.7989,75596.6618,1.7702,0.2271,0.8548,1.8805,entrenamiento
R0417,2026-02-22,C1,Manana,142,337,199,973.4355,82.6961,14,15.8167,1,139.3189,146.4921,13.0031,97073.1306,1.0851,1.7438,-2.1412,1.7325,entrenamiento
R0418,2026-02-22,C2,Manana,147,427,136,512.3540,46.9205,9,3.0469,0,144.3841,146.4458,9.0259,66780.4126,-0.5113,0.0686,-0.0435,0.1608,entrenamiento
R0419,2026-02-22,C3,Manana,146,357,154,1598.5691,37.2505,17,9.5439,0,147.7473,144.8407,12.0741,91050.3989,0.1812,-0.6828,-0.2694,-0.2256,entrenamiento
R0420,2026-02-22,C4,Manana,147,458,194,1910.8750,60.5284,15,25.7322,0,149.5737,145.1271,6.8722,50543.2489,0.0413,1.7240,-0.9498,-0.7584,entrenamiento
R0421,2026-02-22,C5,Tarde,133,382,185,1692.1149,NA,11,24.0874,1,132.7697,128.2471,8.8950,65910.7862,-0.0808,-1.5463,0.7326,1.3736,entrenamiento
R0422,2026-02-22,C6,Tarde,137,479,142,NA,87.1649,15,4.3756,0,133.7214,133.2324,14.0707,103352.0943,0.4412,0.1693,0.8995,-0.9977,entrenamiento
R0423,2026-02-22,C7,Tarde,166,481,194,487.6522,35.6459,15,24.0957,1,172.6661,155.1314,15.9336,116962.6594,-1.1771,-1.4914,0.2610,0.2060,entrenamiento
R0424,2026-02-22,C8,Tarde,145,422,178,987.8325,62.0300,10,18.7261,1,144.0706,141.0962,7.6969,55359.9363,1.1741,-0.8390,-1.0751,0.3341,entrenamiento
R0425,2026-02-23,C1,Manana,162,455,160,967.1076,78.0133,10,12.8317,0,160.8839,158.4146,10.6798,79051.3199,0.3033,-0.0814,0.7593,-0.3408,entrenamiento
R0426,2026-02-23,C2,Manana,157,338,181,992.1881,45.2322,10,23.1288,1,157.4193,162.3153,9.3815,71891.0826,0.3833,0.2706,0.8977,-1.1141,entrenamiento
R0427,2026-02-23,C3,Manana,141,388,187,404.8087,37.4773,12,5.8970,1,135.2008,142.1936,10.3857,77141.5897,0.7322,-1.0750,-1.5158,0.0135,entrenamiento
R0428,2026-02-23,C4,Tarde,169,501,153,1049.1315,37.6924,9,20.7531,0,172.2464,161.5395,18.2713,135028.6371,-1.4168,-1.4302,-0.0856,0.0408,entrenamiento
R0429,2026-02-23,C5,Tarde,136,404,130,810.4670,59.5183,9,19.9077,0,142.2407,144.5569,6.8626,51904.1856,0.3412,0.3990,-0.2836,-1.4110,entrenamiento
R0430,2026-02-23,C6,Manana,166,466,215,964.1966,50.5386,10,2.0536,0,165.2927,163.3988,8.1613,60807.4654,-1.3685,0.5040,0.3001,0.3567,entrenamiento
R0431,2026-02-23,C7,Manana,148,437,165,2151.5911,56.9124,11,27.0249,0,147.7243,146.8080,8.0854,60020.5261,-0.2930,0.6285,0.0322,-0.7205,entrenamiento
R0432,2026-02-23,C8,Tarde,162,406,158,1079.9508,36.4534,14,4.4536,0,160.6399,174.0820,13.7066,102595.6014,-1.5013,-0.2221,-0.9008,-0.9028,entrenamiento
R0433,2026-02-24,C1,Manana,145,321,140,434.9207,51.9549,13,22.0377,0,143.9301,143.2286,6.7754,50404.5313,-0.4459,0.4229,-1.4025,0.0490,entrenamiento
R0434,2026-02-24,C2,Manana,166,569,150,771.9406,57.6325,12,18.0829,0,160.4297,169.6267,7.9113,58931.8518,-1.0277,0.8296,-1.0109,-0.4778,entrenamiento
R0435,2026-02-24,C3,Tarde,126,424,149,1142.8002,76.3942,15,23.6687,1,119.3671,130.4366,9.3775,67484.2418,-0.7655,-0.0282,-2.4125,-0.7711,entrenamiento
R0436,2026-02-24,C4,Manana,154,340,140,1241.3863,55.2971,10,26.7666,0,150.8302,151.5448,6.6484,51471.4009,0.4413,-0.2206,0.2655,0.6266,entrenamiento
R0437,2026-02-24,C5,Tarde,127,343,145,1034.1542,38.7615,12,12.3605,0,121.6573,128.2609,11.9045,89726.9587,-0.4698,2.0388,0.5234,-0.3319,entrenamiento
R0438,2026-02-24,C6,Manana,164,354,221,1290.1690,42.9923,16,28.0319,1,162.2569,161.6239,10.6746,80103.6613,0.5463,0.1114,1.3367,-0.0233,entrenamiento
R0439,2026-02-24,C7,Tarde,143,466,136,2042.0218,65.3580,11,24.6803,1,134.1204,127.6801,7.5953,56201.6835,-0.2452,-0.3841,2.4237,1.3101,entrenamiento
R0440,2026-02-24,C8,Manana,161,274,165,888.7842,79.6222,16,6.4279,1,163.5163,161.0353,11.5251,83360.5853,-0.4255,0.1228,-0.1588,-0.5255,entrenamiento
